scope,horizon,sample_mode,fold,specification,sample_count,coverage,balanced_accuracy,macro_f1,down_precision,down_recall,mean_return_predicted_down,mean_return_predicted_neutral,mean_return_predicted_up
semiconductor,5,non_overlapping,3,logistic_time_group_ticker,3416,1.0,0.3801551449436977,0.3640930951030974,0.4354953670705631,0.4278711484593837,0.0053465645504367,0.0012228745732777,0.0044326444515955
semiconductor,5,non_overlapping,3,majority_baseline,3416,1.0,0.3333333333333333,0.2066922507237595,0.0,0.0,,,0.0040177771890103
semiconductor,5,non_overlapping,3,ridge_current,3416,1.0,0.3391180234056936,0.3124964479921468,0.4507389162561576,0.2563025210084033,-0.003236185752992,0.0025165138564904,0.0105291938456873
semiconductor,5,non_overlapping,4,logistic_global,3575,1.0,0.388388734866175,0.3651258509679715,0.4625407166123778,0.3871847307430129,-0.0007863063487174,0.0022286264273889,0.0094339901289639
semiconductor,5,non_overlapping,4,logistic_group,3575,1.0,0.3719384290008758,0.3610239995985338,0.4514003294892916,0.3735514655760054,-0.000382958839055,0.0037127418024879,0.0070091699334433
semiconductor,5,non_overlapping,4,logistic_time,3575,1.0,0.3802527430399336,0.3644818737045658,0.4664561957379637,0.4028629856850715,-0.0016800446796042,0.0016673676621836,0.010560900311134
semiconductor,5,non_overlapping,4,logistic_time_group,3575,1.0,0.3764747969237683,0.3669423027115335,0.4671532846715328,0.3926380368098159,-0.0008387848846794,0.0018841153118053,0.0086130559245747
semiconductor,5,non_overlapping,4,logistic_time_group_ticker,3575,1.0,0.378846230503891,0.3665504872517299,0.4553459119496855,0.4935241990456714,0.0006925113947505,0.0026446612570226,0.0085863924333387
semiconductor,5,non_overlapping,4,majority_baseline,3575,1.0,0.3333333333333333,0.2066525123849964,0.0,0.0,,,0.0036478699349301
semiconductor,5,non_overlapping,4,ridge_current,3575,1.0,0.3444577740236521,0.29200642795274,0.4078014184397163,0.1567825494205862,-0.0015717333061806,0.0021151346131352,0.0077985348250982
semiconductor,5,non_overlapping,5,logistic_global,3628,1.0,0.3668968183745294,0.3469663137561971,0.4140435835351089,0.5912863070539419,0.0194353697252765,0.0095254631723973,0.0096916549643599
semiconductor,5,non_overlapping,5,logistic_group,3628,1.0,0.3526481470190415,0.337604439675298,0.4048582995951417,0.6224066390041494,0.0190852747899634,0.011271856632283,0.0083692769620402
semiconductor,5,non_overlapping,5,logistic_time,3628,1.0,0.3555154517552956,0.3530178368140271,0.4125282167042889,0.5055325034578146,0.0163378290481339,0.0107713720089597,0.0150068927097981
semiconductor,5,non_overlapping,5,logistic_time_group,3628,1.0,0.3468690015721016,0.3398282536519321,0.4066265060240964,0.5601659751037344,0.0164604100611464,0.0068671652732271,0.0145202655657945
semiconductor,5,non_overlapping,5,logistic_time_group_ticker,3628,1.0,0.3533209392191441,0.3469886165689138,0.407,0.5629322268326418,0.0172225845801949,0.0107904544227329,0.0132217196064055
semiconductor,5,non_overlapping,5,majority_baseline,3628,1.0,0.3333333333333333,0.2181840657642623,0.0,0.0,,,0.0152121534056392
semiconductor,5,non_overlapping,5,ridge_current,3628,1.0,0.3650394865187628,0.303967206300878,0.4282868525896414,0.148686030428769,0.0140566529321873,0.0095039314893271,0.0213141641483429
semiconductor,20,overlapping,0,logistic_global,83602,1.0,0.3627803794498895,0.3518287494792932,0.3788304915919611,0.4080595790337341,0.0417990611789209,0.0179300976640611,0.0332110121325493
semiconductor,20,overlapping,0,logistic_group,83602,1.0,0.3522107605106387,0.3515284729922716,0.3752980170960051,0.4073337751270157,0.0426764575792175,0.0187875491237742,0.0298252447111255
semiconductor,20,overlapping,0,logistic_time,83602,1.0,0.3654461307753817,0.3496507537025149,0.380912985669966,0.4068288680614724,0.0441812023026165,0.0175209959002743,0.031938512161226
semiconductor,20,overlapping,0,logistic_time_group,83602,1.0,0.3580128165703748,0.3529115883307709,0.3790220062713636,0.4233961311496103,0.044222545399214,0.019010881576886,0.0285515191013312
semiconductor,20,overlapping,0,logistic_time_group_ticker,83602,1.0,0.3652089201502718,0.3534975623952235,0.3822784810126582,0.4622108618132475,0.0433684422813275,0.0166368620240274,0.0299087273051939
semiconductor,20,overlapping,0,majority_baseline,83602,1.0,0.3333333333333333,0.2196342014431959,0.0,0.0,,,0.0336540199512257
semiconductor,20,overlapping,0,ridge_current,83602,1.0,0.336006218667449,0.3219188288452242,0.353277099596584,0.2127867714348827,0.023939718202887,0.0232754236202044,0.0424366261877484
semiconductor,20,overlapping,1,logistic_global,15177,1.0,0.3737791151002528,0.3444708437374381,0.2982805880887116,0.5592151366503153,0.0407266241725453,0.0310878860870655,0.0607038644880916
semiconductor,20,overlapping,1,logistic_group,15177,1.0,0.3708598910379745,0.3520562694319412,0.2982612006599822,0.5489371642139687,0.0416195030652253,0.0278018586377775,0.0554377224274968
semiconductor,20,overlapping,1,logistic_time,15177,1.0,0.3682808308281582,0.3407835632164862,0.2938255887969446,0.5391263723429105,0.0422650461878096,0.0276350970876206,0.0598195370957153
semiconductor,20,overlapping,1,logistic_time_group,15177,1.0,0.3636085749408372,0.3455337136895311,0.2937492010737568,0.5367904695164681,0.0423787477424715,0.0308874173791221,0.053294212896266
semiconductor,20,overlapping,1,logistic_time_group_ticker,15177,1.0,0.3767565425562553,0.3409107703495151,0.2995153117426746,0.635131978509694,0.0409615728789795,0.029384757708962,0.0606039065231608
semiconductor,20,overlapping,1,majority_baseline,15177,1.0,0.3333333333333333,0.2448196789660204,0.0,0.0,,,0.0452141062844437
semiconductor,20,overlapping,1,ridge_current,15177,1.0,0.3556556884257428,0.3438274244825274,0.3017902813299232,0.4685821069843494,0.0303125359458064,0.02125472895691,0.0621585071511382
semiconductor,20,overlapping,2,logistic_global,16269,1.0,0.375029073261762,0.3643407370376324,0.3987843065021182,0.3377535101404056,0.0150096750526371,0.0214872467741382,0.0135242269801289
semiconductor,20,overlapping,2,logistic_group,16269,1.0,0.3613818748203699,0.3627558126625661,0.3953736654804271,0.3466458658346333,0.0160822927705101,0.0216995474556339,0.0142678713528215
semiconductor,20,overlapping,2,logistic_time,16269,1.0,0.3718722890512957,0.3521857912404566,0.395011724578981,0.2890795631825273,0.0188748261481318,0.0222492260593652,0.0097649330276131
semiconductor,20,overlapping,2,logistic_time_group,16269,1.0,0.3656423502279822,0.3598161127415312,0.3946689595872742,0.2864274570982839,0.0177960086941904,0.0253541493292674,0.0117033940783044
semiconductor,20,overlapping,2,logistic_time_group_ticker,16269,1.0,0.3712034697057499,0.3628054608968677,0.3839603960396039,0.3024960998439938,0.0219448156936453,0.0159627074064475,0.0118972716399334
semiconductor,20,overlapping,2,majority_baseline,16269,1.0,0.3333333333333333,0.206212410670063,0.0,0.0,,,0.0158402247795983
semiconductor,20,overlapping,2,ridge_current,16269,1.0,0.3100429792252476,0.3000932556805435,0.309552026546575,0.2037441497659906,0.0336135829577955,0.0128696159527301,0.0087560480100354
semiconductor,20,overlapping,3,logistic_global,17025,1.0,0.3848207916694495,0.3649753689113682,0.5002316960148285,0.2770435005774413,0.0032140913736056,-0.0152652372428938,0.0219419504401361
semiconductor,20,overlapping,3,logistic_group,17025,1.0,0.3678825237090155,0.3522827420238799,0.4884723120017237,0.2909020916206852,0.0077645939961801,-0.0191182733652792,0.0155153899375857
semiconductor,20,overlapping,3,logistic_time,17025,1.0,0.3780618758419622,0.3594662373808848,0.4820051413881748,0.2887206467342487,0.0098700034843685,-0.010921215540156,0.0191726858141137
semiconductor,20,overlapping,3,logistic_time_group,17025,1.0,0.3724767490729301,0.3652146761582218,0.482695810564663,0.3400487617092262,0.0101344913065815,-0.0139850544817192,0.0157488584952434
semiconductor,20,overlapping,3,logistic_time_group_ticker,17025,1.0,0.3857431008148455,0.3684871580293198,0.4967492889069484,0.3137431027845502,0.0082448345183675,-0.0060668148472452,0.0186840063533681
semiconductor,20,overlapping,3,majority_baseline,17025,1.0,0.3333333333333333,0.1957318506839273,0.0,0.0,,,0.0106969337756548
semiconductor,20,overlapping,3,ridge_current,17025,1.0,0.3506726381751877,0.3224631322596036,0.4843572241183163,0.2185294495059669,-0.0042277404121228,0.0018237565385739,0.0221472124041343
semiconductor,20,overlapping,4,logistic_global,17823,1.0,0.3731351949744514,0.3546850625792135,0.4621824890024124,0.4336306750099853,0.009079528720483,0.009717805169183,0.0144542693873879
semiconductor,20,overlapping,4,logistic_group,17823,1.0,0.3662429985564328,0.3555302664499043,0.4549204478491455,0.4111303421648249,0.0107230169990088,0.0110367560816033,0.0113073585956993
semiconductor,20,overlapping,4,logistic_time,17823,1.0,0.3848166140338373,0.3599176272636474,0.4856275950175662,0.4048728531487152,0.0044942005218539,0.0092570412042437,0.0197271656683308
semiconductor,20,overlapping,4,logistic_time_group,17823,1.0,0.3811353315305307,0.3614033150917288,0.4866655623654133,0.3911596325389428,0.0044964519861312,0.0116110955958135,0.0165790974428912
semiconductor,20,overlapping,4,logistic_time_group_ticker,17823,1.0,0.382899754395446,0.3678888159464877,0.4813972162740899,0.4788976168286513,0.0038247542537327,0.0143898322338747,0.0175770858005
semiconductor,20,overlapping,4,majority_baseline,17823,1.0,0.3333333333333333,0.2045837546343107,0.0,0.0,,,0.0110214052288587
semiconductor,20,overlapping,4,ridge_current,17823,1.0,0.3472857882225836,0.3115789381297235,0.4093152375077113,0.1766742111569697,0.0047805211596265,0.0046399198667804,0.0180666573584142
semiconductor,20,overlapping,5,logistic_global,17308,1.0,0.3443645588308437,0.3128420773238991,0.3173035637612709,0.5191429574991219,0.1009611727726435,0.0532572522678096,0.0765182355692316
semiconductor,20,overlapping,5,logistic_group,17308,1.0,0.3367673144408505,0.317129876581862,0.3149165434185506,0.5235335440814893,0.0993754713535692,0.0531550244145441,0.0752358034700789
semiconductor,20,overlapping,5,logistic_time,17308,1.0,0.3593626061290799,0.3129759472603837,0.3317581251808275,0.6041447137337548,0.0964956297360443,0.0535656194319163,0.0811659555639734
semiconductor,20,overlapping,5,logistic_time_group,17308,1.0,0.3472549920276698,0.302942883644419,0.324208124945161,0.6489286968739023,0.0937382180081286,0.0535212659384793,0.079428667647837
semiconductor,20,overlapping,5,logistic_time_group_ticker,17308,1.0,0.3611754442971971,0.2996505731863223,0.3346900703807343,0.6931858096241658,0.0941093656302454,0.0451073614965438,0.0870964637116605
semiconductor,20,overlapping,5,majority_baseline,17308,1.0,0.3333333333333333,0.2443452163092013,0.0,0.0,,,0.0861494375444659
semiconductor,20,overlapping,5,ridge_current,17308,1.0,0.3405787659920999,0.2889681974097915,0.2740943267259056,0.0704250087811731,0.0772389296632302,0.0726025636172902,0.0937649662947088
semiconductor,20,non_overlapping,0,logistic_global,4198,1.0,0.3696295974855728,0.3566973692966597,0.373508353221957,0.3967046894803548,0.0461052601077429,0.019030680480049,0.0296311935512303
semiconductor,20,non_overlapping,0,logistic_group,4198,1.0,0.3591908139539008,0.3584491758401642,0.3702816057519473,0.3916349809885932,0.0450371951834566,0.0178117465984503,0.0293909320620596
semiconductor,20,non_overlapping,0,logistic_time,4198,1.0,0.3804256309446205,0.3628637625279832,0.3853541416566626,0.4068441064638783,0.0460021984592695,0.0191240080826083,0.0303526625489835
semiconductor,20,non_overlapping,0,logistic_time_group,4198,1.0,0.3681615059748928,0.3625924893376297,0.3767361111111111,0.4125475285171102,0.046832449770285,0.01927423128082,0.0272806512611929
semiconductor,20,non_overlapping,0,logistic_time_group_ticker,4198,1.0,0.3732491188424707,0.3619176706425732,0.3828207847295864,0.4575411913814955,0.0457107110942256,0.0155484112494882,0.0288629534066295
semiconductor,20,non_overlapping,0,majority_baseline,4198,1.0,0.3333333333333333,0.2192379429789501,0.0,0.0,,,0.0340088706983756
semiconductor,20,non_overlapping,0,ridge_current,4198,1.0,0.3371255477657995,0.3248071367226266,0.3482142857142857,0.2224334600760456,0.0250130075551629,0.0202152785737735,0.0444700267117256
semiconductor,20,non_overlapping,1,logistic_global,763,1.0,0.3265342953780028,0.3085723455288673,0.2704225352112676,0.4423963133640553,0.05034847432397,0.0400224409445662,0.021592291212185
semiconductor,20,non_overlapping,1,logistic_group,763,1.0,0.3399537006988165,0.3314974083475032,0.2790697674418604,0.4423963133640553,0.0492309404095547,0.0362189504570326,0.0276044194590831
semiconductor,20,non_overlapping,1,logistic_time,763,1.0,0.3223069600398087,0.3073469113396518,0.2606232294617563,0.423963133640553,0.0511399598630995,0.033720984725154,0.0242759854391186
semiconductor,20,non_overlapping,1,logistic_time_group,763,1.0,0.3201346069247023,0.3130779544230038,0.2528089887640449,0.4147465437788018,0.0510242599712939,0.0396141676609867,0.0239980855576476
semiconductor,20,non_overlapping,1,logistic_time_group_ticker,763,1.0,0.3415222517903117,0.3130568456793549,0.2860465116279069,0.5668202764976958,0.0448514245517687,0.0318345000714413,0.0295052783764973
semiconductor,20,non_overlapping,1,majority_baseline,763,1.0,0.3333333333333333,0.2388561816652649,0.0,0.0,,,0.0384499407091006
semiconductor,20,non_overlapping,1,ridge_current,763,1.0,0.3482621535665606,0.3338644324620269,0.2916666666666667,0.4838709677419355,0.0301054609270031,0.0342232016225124,0.047711421030679
semiconductor,20,non_overlapping,2,logistic_global,817,1.0,0.3688679109393066,0.3558301712010279,0.3837209302325581,0.308411214953271,0.0188265247723392,0.0340293797090112,0.0159406993873419
semiconductor,20,non_overlapping,2,logistic_group,817,1.0,0.359399286854473,0.3611573175211208,0.3754646840148699,0.3146417445482866,0.0146703988484301,0.0407468342600098,0.0207907999195655
semiconductor,20,non_overlapping,2,logistic_time,817,1.0,0.3790433950231713,0.3603434860445082,0.3929961089494163,0.3146417445482866,0.0165955047321359,0.037045149874322,0.0145526086665491
semiconductor,20,non_overlapping,2,logistic_time_group,817,1.0,0.367921284238122,0.3646309204287311,0.373015873015873,0.292834890965732,0.0187589994255772,0.0306016480542013,0.0196967704690834
semiconductor,20,non_overlapping,2,logistic_time_group_ticker,817,1.0,0.3871700588875401,0.379811285927101,0.3782771535580524,0.3146417445482866,0.0270657215802778,0.019337668596075,0.0179025334612337
semiconductor,20,non_overlapping,2,majority_baseline,817,1.0,0.3333333333333333,0.2062552831783601,0.0,0.0,,,0.0211693843470173
semiconductor,20,non_overlapping,2,ridge_current,817,1.0,0.3076870697523371,0.2979990043804232,0.3238095238095238,0.2118380062305296,0.0292896293489451,0.0198873785835273,0.0179106750612109
semiconductor,20,non_overlapping,3,logistic_global,855,1.0,0.3819037997460042,0.3568589828054183,0.5721649484536082,0.2700729927007299,-0.0093247517486817,-0.0208676370539636,0.0247526826347885
semiconductor,20,non_overlapping,3,logistic_group,855,1.0,0.3766736295953879,0.3512268489279983,0.5707070707070707,0.2749391727493917,-0.0063717104740122,-0.0253783635845296,0.018935490702085
semiconductor,20,non_overlapping,3,logistic_time,855,1.0,0.3860107264724668,0.3547163794586475,0.5862068965517241,0.2481751824817518,-0.009728086760595,-0.0143936621616637,0.0236342830111838
semiconductor,20,non_overlapping,3,logistic_time_group,855,1.0,0.3745527529871005,0.3527889454337249,0.5658536585365853,0.2822384428223844,-0.006300732983902,-0.0126055249972025,0.0194870534315378
semiconductor,20,non_overlapping,3,logistic_time_group_ticker,855,1.0,0.393998108701217,0.3653398211283392,0.5846153846153846,0.2773722627737226,-0.0075425145426706,-0.007440769051374,0.0221270653706855
semiconductor,20,non_overlapping,3,majority_baseline,855,1.0,0.3333333333333333,0.195981282686485,0.0,0.0,,,0.0095504989776908
semiconductor,20,non_overlapping,3,ridge_current,855,1.0,0.3430907533466378,0.3151345866320637,0.5136612021857924,0.2287104622871046,0.0052633814315593,0.0054985436580381,0.0133627958682369
semiconductor,20,non_overlapping,4,logistic_global,894,1.0,0.4188571017474379,0.3926677360153754,0.4265927977839335,0.4556213017751479,0.0138222577811222,0.0007006269706599,0.039357432992996
semiconductor,20,non_overlapping,4,logistic_group,894,1.0,0.4003926992837396,0.3847761694873949,0.4089635854341736,0.4319526627218935,0.021368234653193,-0.0016121413569114,0.0275082088890218
semiconductor,20,non_overlapping,4,logistic_time,894,1.0,0.4411048866250415,0.4048846625169355,0.4567901234567901,0.4378698224852071,0.010688417477432,0.0055702136607402,0.0393457437733012
semiconductor,20,non_overlapping,4,logistic_time_group,894,1.0,0.4293437400284786,0.4004777923134777,0.4506578947368421,0.4053254437869822,0.0140153517266442,0.0069018245817801,0.0309934832683814
semiconductor,20,non_overlapping,4,logistic_time_group_ticker,894,1.0,0.4139294861878914,0.3921259245907183,0.4373401534526854,0.5059171597633136,0.0141984908333269,0.0115345834797952,0.0284702969262239
semiconductor,20,non_overlapping,4,majority_baseline,894,1.0,0.3333333333333333,0.2123983739837398,0.0,0.0,,,0.0178902582667665
semiconductor,20,non_overlapping,4,ridge_current,894,1.0,0.3599059119214021,0.328489772676923,0.3536585365853658,0.1715976331360946,-0.003415492815955,0.0073066639491665,0.0344741385966589
semiconductor,20,non_overlapping,5,logistic_global,869,1.0,0.3800108715177898,0.3336942051072876,0.326771653543307,0.570446735395189,0.1011036042215814,0.05162290737293,0.0603474862126574
semiconductor,20,non_overlapping,5,logistic_group,869,1.0,0.3475399953035429,0.3212460220344583,0.3233532934131736,0.5567010309278351,0.0956455825803176,0.0502305780015821,0.0708738755033889
semiconductor,20,non_overlapping,5,logistic_time,869,1.0,0.3992865375390355,0.3362623580632888,0.3566308243727598,0.6838487972508591,0.0941789460913361,0.0442747095845164,0.0773489394269668
semiconductor,20,non_overlapping,5,logistic_time_group,869,1.0,0.3720445122446161,0.312618261634784,0.3502454991816694,0.7353951890034365,0.0901236532484885,0.0522074655832671,0.0737193508801409
semiconductor,20,non_overlapping,5,logistic_time_group_ticker,869,1.0,0.3789988566162325,0.3141475472266539,0.3532338308457711,0.7319587628865979,0.0922337003723129,0.0382811359916981,0.0791902512533724
semiconductor,20,non_overlapping,5,majority_baseline,869,1.0,0.3333333333333333,0.2406862745098039,0.0,0.0,,,0.0828273646752695
semiconductor,20,non_overlapping,5,ridge_current,869,1.0,0.3564906959388357,0.3037962292352615,0.2857142857142857,0.0893470790378006,0.085947972949955,0.0453345118358661,0.1018618389514423
semiconductor,60,overlapping,0,logistic_global,81522,1.0,0.367089279792671,0.3659213265888605,0.3680576958638969,0.4328066106117715,0.1140677739229947,0.0556919995532344,0.1258928845936477
semiconductor,60,overlapping,0,logistic_group,81522,1.0,0.3636399465035,0.3628828020724541,0.3729572048927636,0.4077631197448536,0.1140632006579216,0.0575675282059208,0.1183650836259789
semiconductor,60,overlapping,0,logistic_time,81522,1.0,0.3546981063944101,0.3520179959518856,0.3507192546192829,0.40381269933314,0.1414924777746255,0.0546356670276041,0.10678442040868
semiconductor,60,overlapping,0,logistic_time_group,81522,1.0,0.3520728181472209,0.3525780323301973,0.3537125061465334,0.3910553783705421,0.1402875659793073,0.0567536390147265,0.1022662546782051
semiconductor,60,overlapping,0,logistic_time_group_ticker,81522,1.0,0.3596856198191487,0.3576196866463796,0.3491378061150558,0.4366120614670919,0.1556795878686618,0.0534211272029745,0.0880317874611981
semiconductor,60,overlapping,0,majority_baseline,81522,1.0,0.3333333333333333,0.2286271570310548,0.0,0.0,,,0.1122634457721177
semiconductor,60,overlapping,0,ridge_current,81522,1.0,0.348762286124953,0.3370070687148337,0.3309171131421368,0.1902725427660191,0.0740014485153583,0.0580478651709059,0.1419870855825228
semiconductor,60,overlapping,1,logistic_global,15177,1.0,0.4339844028025013,0.3820003854277247,0.3001280111718841,0.7349672271302365,0.1208214352733474,0.0982050512396231,0.2132562834291176
semiconductor,60,overlapping,1,logistic_group,15177,1.0,0.4330230498009375,0.394310843123363,0.2983528824557025,0.6813907096038757,0.1217517192873311,0.0516347605080933,0.2074752162372198
semiconductor,60,overlapping,1,logistic_time,15177,1.0,0.4332361609498124,0.3791912433007028,0.2999769691386458,0.7423767455115418,0.1210038232149098,0.105961385275425,0.2128840407259332
semiconductor,60,overlapping,1,logistic_time_group,15177,1.0,0.4328602459757726,0.392194385306224,0.2969400244798041,0.6913650612710174,0.123286967619472,0.0538616035931463,0.2068262257622204
semiconductor,60,overlapping,1,logistic_time_group_ticker,15177,1.0,0.429619257557895,0.3727909711157983,0.2899177845088706,0.7637503562268453,0.1276203022844163,0.0782801184206523,0.2079163540905823
semiconductor,60,overlapping,1,majority_baseline,15177,1.0,0.3333333333333333,0.2606474050294275,0.0,0.0,,,0.1512026279063223
semiconductor,60,overlapping,1,ridge_current,15177,1.0,0.3587751883003164,0.3315764009207883,0.2530949105914718,0.524365916215446,0.1141746137516704,0.1249657581097929,0.1927003882626246
semiconductor,60,overlapping,2,logistic_global,16269,1.0,0.3086576384609422,0.3087952870724319,0.3717243610482044,0.3363090882482072,0.0569499812219305,0.0604401494712658,-0.0072228812308874
semiconductor,60,overlapping,2,logistic_group,16269,1.0,0.3200520269464449,0.3050992038601693,0.391458444090023,0.3232840626372018,0.0507776958055719,0.0901738071615854,0.0055712677423189
semiconductor,60,overlapping,2,logistic_time,16269,1.0,0.3076042847206084,0.3071538410636068,0.3722602739726027,0.3181618615542221,0.053878814955349,0.0648902947995061,-0.0063833538832867
semiconductor,60,overlapping,2,logistic_time_group,16269,1.0,0.3211775433358428,0.3085463997969066,0.3909634055265123,0.3064539733645544,0.0515059943781228,0.0764499726069027,0.0058328610734447
semiconductor,60,overlapping,2,logistic_time_group_ticker,16269,1.0,0.325880743249088,0.3252935197318308,0.3866086956521739,0.3253329430703937,0.0543877617526906,0.0462341027803898,0.0002721373320013
semiconductor,60,overlapping,2,majority_baseline,16269,1.0,0.3333333333333333,0.1931249272325067,0.0,0.0,,,0.0246107363037414
semiconductor,60,overlapping,2,ridge_current,16269,1.0,0.2979663881469196,0.2759239743294461,0.3189513926815948,0.1709351675691497,0.0857559469936625,0.0196190476904844,0.0044376498029741
semiconductor,60,overlapping,3,logistic_global,17025,1.0,0.4112218055300405,0.4009214230843869,0.5408942202835333,0.3530751708428246,-0.0282770605119674,-0.0343617206631358,0.0680405464241087
semiconductor,60,overlapping,3,logistic_group,17025,1.0,0.4054492970335095,0.38124603780058,0.5524253336157594,0.3712984054669704,-0.0489696982394512,-0.0521915563382018,0.0687033654800806
semiconductor,60,overlapping,3,logistic_time,17025,1.0,0.4093225769878182,0.3934042854906576,0.5619856649853995,0.3013952164009111,-0.0513640361960911,-0.0322295263965188,0.0707282757188082
semiconductor,60,overlapping,3,logistic_time_group,17025,1.0,0.4040228464578517,0.3808657541548858,0.5516378525932666,0.3452448747152619,-0.0517639334808251,-0.0454527021902268,0.0677453980050973
semiconductor,60,overlapping,3,logistic_time_group_ticker,17025,1.0,0.4131225379834073,0.400330301654708,0.5459132189707366,0.3080865603644647,0.011446557355181,-0.0326222919941137,0.0504305815332426
semiconductor,60,overlapping,3,majority_baseline,17025,1.0,0.3333333333333333,0.1989147606291641,0.0,0.0,,,0.0324655297030705
semiconductor,60,overlapping,3,ridge_current,17025,1.0,0.3796037896985232,0.3501538598756765,0.5412844036697247,0.1847949886104783,-0.0479049331912628,0.0132724979572739,0.0576293318870452
semiconductor,60,overlapping,4,logistic_global,17823,1.0,0.3783786348081004,0.3683471200127077,0.5087329780935465,0.4466536712150747,0.017511218092011,0.0431744441944277,0.0336856612789119
semiconductor,60,overlapping,4,logistic_group,17823,1.0,0.3732285090888105,0.3695078681634485,0.5067904418084923,0.3831059129304743,0.0251314276500641,0.0449370015045585,0.0277317036376769
semiconductor,60,overlapping,4,logistic_time,17823,1.0,0.3667965014048466,0.3471314388211713,0.5113533151680291,0.3658219623131903,0.0239744617695822,0.0388856882533594,0.0273133253367366
semiconductor,60,overlapping,4,logistic_time_group,17823,1.0,0.3604850377727322,0.3491639553526948,0.5036062791684345,0.3085120207927225,0.0318114976817081,0.0409884167301224,0.0240854728366692
semiconductor,60,overlapping,4,logistic_time_group_ticker,17823,1.0,0.3932512777851682,0.3797111429087088,0.51875808538163,0.4168940870695257,0.0227087270397938,0.0354454670945196,0.0325592098759964
semiconductor,60,overlapping,4,majority_baseline,17823,1.0,0.3333333333333333,0.2013810027280677,0.0,0.0,,,0.0298427757265461
semiconductor,60,overlapping,4,ridge_current,17823,1.0,0.3628808534219983,0.3048164781430661,0.422756253065228,0.1120207927225471,0.0218638159388256,0.0037309132994196,0.0474248179967094
semiconductor,60,overlapping,5,logistic_global,15228,1.0,0.3578227291254356,0.3273630946735261,0.1813586097946287,0.4535756617937574,0.3668410977101709,0.1529280283175482,0.3778947474720062
semiconductor,60,overlapping,5,logistic_group,15228,1.0,0.3528787386401831,0.3271706625192195,0.1833556597454789,0.4326353220071118,0.3790495963154778,0.1632351846052625,0.3511594030152622
semiconductor,60,overlapping,5,logistic_time,15228,1.0,0.3668115590279369,0.3060290280954227,0.1794807475228897,0.565389174239431,0.4002425634759422,0.1430920936890113,0.3527922295235594
semiconductor,60,overlapping,5,logistic_time_group,15228,1.0,0.366728657815691,0.3119896252183667,0.1869360782818655,0.5811932042670881,0.3906400330878883,0.1642582529905464,0.3376759439296943
semiconductor,60,overlapping,5,logistic_time_group_ticker,15228,1.0,0.3685644404614598,0.278399365827056,0.189255580476343,0.7001185302252074,0.3944748001327607,0.2082785108298825,0.3119084856531541
semiconductor,60,overlapping,5,majority_baseline,15228,1.0,0.3333333333333333,0.2827755719417659,0.0,0.0,,,0.3527799342399364
semiconductor,60,overlapping,5,ridge_current,15228,1.0,0.3569497698519175,0.3278616512813818,0.1653225806451612,0.0323982615566969,0.2020987296856995,0.2200498684051284,0.3962906191072113
semiconductor,60,non_overlapping,0,logistic_global,1369,1.0,0.3400371676491597,0.3371918671000621,0.3350515463917525,0.4266958424507658,0.1247903576306311,0.0689669163115363,0.0889905479278162
semiconductor,60,non_overlapping,0,logistic_group,1369,1.0,0.3472777215637663,0.346237426079812,0.3414179104477612,0.4004376367614879,0.1270311301543451,0.0839172144378211,0.0852370672642507
semiconductor,60,non_overlapping,0,logistic_time,1369,1.0,0.3348098463516899,0.3297060745361546,0.3276450511945392,0.4201312910284464,0.1428174704818848,0.0636783714125789,0.0733182555351691
semiconductor,60,non_overlapping,0,logistic_time_group,1369,1.0,0.335037006058535,0.3346972587510685,0.3231597845601436,0.3938730853391685,0.141518093605561,0.0593195419539513,0.0768909535637912
semiconductor,60,non_overlapping,0,logistic_time_group_ticker,1369,1.0,0.3474990636069046,0.3439361413795843,0.3306055646481178,0.4420131291028446,0.1437473627217231,0.0610090751459921,0.0694746902717668
semiconductor,60,non_overlapping,0,majority_baseline,1369,1.0,0.3333333333333333,0.2268273092369478,0.0,0.0,,,0.1015041471959145
semiconductor,60,non_overlapping,0,ridge_current,1369,1.0,0.301035339518553,0.2904746554185972,0.2384341637010676,0.1466083150984682,0.0945468748048094,0.0680362665524871,0.1171002661457728
semiconductor,60,non_overlapping,1,logistic_global,256,1.0,0.435027479918521,0.3748876706049804,0.2972972972972973,0.7457627118644068,0.1023293136230636,0.1183994290953164,0.1729972566537767
semiconductor,60,non_overlapping,1,logistic_group,256,1.0,0.4423152311772166,0.4089114258840183,0.2962962962962963,0.6779661016949152,0.1070901071622603,0.077455904437462,0.1569488130859802
semiconductor,60,non_overlapping,1,logistic_time,256,1.0,0.4474799185210807,0.3874025862821578,0.3061224489795918,0.7627118644067796,0.0974388476634872,0.1190507700984366,0.1818948031381386
semiconductor,60,non_overlapping,1,logistic_time_group,256,1.0,0.4299604135439487,0.3886571249125566,0.2887323943661972,0.6949152542372882,0.1024976219022837,0.0797697693178907,0.1692221120698633
semiconductor,60,non_overlapping,1,logistic_time_group_ticker,256,1.0,0.4587793535493293,0.4032722463915124,0.2919254658385093,0.7966101694915254,0.1021099961912842,0.0965572979906067,0.1822822862178879
semiconductor,60,non_overlapping,1,majority_baseline,256,1.0,0.3333333333333333,0.2431761786600496,0.0,0.0,,,0.1238247142970365
