scope,horizon,regime,regime_version,regime_start,regime_end,specification,sample_count,coverage,balanced_accuracy,macro_f1,down_precision,down_recall,mean_return_predicted_down,mean_return_predicted_neutral,mean_return_predicted_up,return_mae,rank_ic,sample_mode,accuracy,up_precision,up_recall,fold_win_rate_vs_ridge_current,comparable_fold_count
other,5,range_bound,market_regime_v1,2020-04-16,2026-04-14,ridge_decay_market,2410,1.0,0.3800547987581894,0.23995291603916047,0.4659090909090909,0.046067415730337076,0.0031472654747732158,0.0026870551133775446,0.012473623373898372,0.04439860595156463,-0.002939672897785812,non_overlapping,0.27510373443983405,0.48464912280701755,0.20692883895131087,0.5,4
other,5,range_bound,market_regime_v1,2020-04-16,2026-04-14,ridge_decay_only,2410,1.0,0.37076552539414226,0.2191238574598429,0.391304347826087,0.010112359550561797,0.0019777144360237195,0.0034907819649692066,0.00862094464629101,0.04452174002341545,-0.02395508661992504,non_overlapping,0.26597510373443983,0.45759368836291914,0.21722846441947566,0.5,4
other,5,range_bound,market_regime_v1,2020-04-16,2026-04-14,ridge_decay_volume,2410,1.0,0.37140576491774663,0.21885211221693623,0.3333333333333333,0.01348314606741573,0.015659519280526585,0.00227222985990559,0.013116636080910706,0.04450679241189664,-0.019225143406700184,non_overlapping,0.26431535269709544,0.4773218142548596,0.20692883895131087,0.5,4
other,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,logistic_decay_market,6481,1.0,0.36148666191693213,0.34878354176066795,0.4157468727005151,0.22393975426080062,0.0064450470719302185,0.0018541578089755833,0.0005645958862345319,,,non_overlapping,0.39021755901866995,0.42066326530612247,0.6035871156661786,0.5,4
other,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,majority_baseline,6481,1.0,0.3333333333333333,0.19769166757118564,0.0,0.0,,,0.002036835755466932,,,non_overlapping,0.4215398858200895,0.4215398858200895,1.0,0.0,4
other,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,ridge_current,6481,1.0,0.35926993397759505,0.18832336418180687,0.44537815126050423,0.02100673801030519,-0.0024559570295698014,0.002016046048775933,0.0029283667811801743,0.043383887504967494,-0.008862841072688475,non_overlapping,0.23607467983335906,0.45006839945280436,0.12042459736456808,,0
other,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,ridge_decay_market,6481,1.0,0.359350703149657,0.1974541418346185,0.4846153846153846,0.02497027348394768,0.001691507250468596,0.0019450570612283725,0.002681023289550609,0.04339336238052925,-0.001454394395539109,non_overlapping,0.24116648665329424,0.44431418522860494,0.13872620790629575,0.5,4
other,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,ridge_decay_only,6481,1.0,0.3627171563781159,0.19817884021998788,0.4482758620689655,0.025762980578676178,-0.00459896882628649,0.0024313861814563528,0.0005765251021864766,0.04342887267558736,-0.005582907352529977,non_overlapping,0.2425551612405493,0.44752714113389624,0.13579795021961932,1.0,4
other,5,under_pressure,market_regime_v1,2019-10-02,2026-07-17,ridge_decay_volume,6481,1.0,0.3610143598317439,0.19781987603808712,0.45454545454545453,0.027744748315497423,-0.003979974280829233,0.00236602479290805,0.0009594672572628576,0.04342563605623776,-0.0018435186432290006,non_overlapping,0.24147508100601758,0.4440389294403893,0.13360175695461202,0.5,4
other,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,logistic_decay_market,14453,1.0,0.3866633859757845,0.3677344544023717,0.40075154730327145,0.3366134422577052,0.007778333542146563,0.0027310249335668483,0.0029425687055303676,,,non_overlapping,0.3676745312391891,0.4175918018787361,0.3292929292929293,1.0,4
other,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,majority_baseline,14453,1.0,0.3333333333333333,0.19418427891923698,0.0,0.0,,,0.004379464369883997,,,non_overlapping,0.4109873382688715,0.4109873382688715,1.0,0.0,4
other,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_current,14453,1.0,0.35513221284466967,0.18733212830513768,0.38721804511278196,0.019123653917564053,0.021289996630583237,0.003777124280163263,0.007017474377458745,0.04024968553012276,-0.03522268456167761,non_overlapping,0.25171244724278696,0.44515612489991996,0.0936026936026936,,0
other,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_decay_market,14453,1.0,0.360952415305515,0.21044783614745718,0.38288920056100983,0.05068696620868919,0.015285534372356031,0.003418450087502814,0.007323707877542307,0.04048491260072551,-0.03886044013703211,non_overlapping,0.26216010516847715,0.4381294964028777,0.10252525252525252,0.5,4
other,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_decay_only,14453,1.0,0.35542020428280724,0.19758646311068717,0.341747572815534,0.032677311548458966,0.025250090426162674,0.0035324300280234052,0.004294933443935018,0.04046615596943182,-0.04990924728129321,non_overlapping,0.2550335570469799,0.42321557317952413,0.09882154882154882,0.5,4
other,5,uptrend,market_regime_v1,2019-09-18,2026-07-10,ridge_decay_volume,14453,1.0,0.35781600447405615,0.2027306886576594,0.34840871021775544,0.038618640920906055,0.021511724022039044,0.0029169779856763494,0.010116585107085668,0.04049201112487475,-0.04762473577117706,non_overlapping,0.258008717913236,0.43185078909612623,0.10134680134680135,0.5,4
other,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,logistic_decay_market,4195,1.0,0.3270708058992373,0.27650491375616437,0.3326959847036329,0.11852861035422343,0.08136663290618928,0.08540551600195728,0.02078084866527944,,,overlapping,0.48486293206197856,0.508637236084453,0.8536585365853658,0.0,4
other,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,majority_baseline,4195,1.0,0.3333333333333333,0.22749162479061977,0.0,0.0,,,0.028719342548810502,,,overlapping,0.5179976162097736,0.5179976162097736,1.0,0.0,4
other,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_current,4195,1.0,0.4203752592322787,0.31821644208477945,0.36792452830188677,0.02656675749318801,0.006720757789662068,-0.015248750638426841,0.06205064792994465,0.12660336745044456,0.21303918118351065,overlapping,0.42169249106078666,0.5959252971137521,0.6461113667740451,,0
other,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_decay_market,4195,1.0,0.4101479895383268,0.31779160492384745,0.33532934131736525,0.03814713896457766,0.0467407434200018,-0.007093155320112314,0.052908190249357584,0.12666292511887217,0.20212886363451937,overlapping,0.41430274135876044,0.5824129141886151,0.630924988495168,0.5,4
other,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_decay_only,4195,1.0,0.41915976844894837,0.31893062577117054,0.3644067796610169,0.029291553133514985,0.003186657319101753,-0.015573739900251364,0.06329041559885984,0.12635606945854097,0.22473523718262153,overlapping,0.42073897497020263,0.6005154639175257,0.6433502070869765,0.5,4
other,20,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_decay_volume,4195,1.0,0.4098270570963865,0.31857789214081333,0.3313253012048193,0.03746594005449591,0.0485550943915854,-0.008361399088480277,0.053104975859245396,0.126444296078275,0.2097024385058388,overlapping,0.41740166865315853,0.5847707193941943,0.6396686608375518,0.0,4
other,20,correction,market_regime_v1,2020-03-02,2026-03-31,logistic_decay_market,21984,1.0,0.3280015457358373,0.26745874705989703,0.2778618255168936,0.07267211817462411,0.06308563858702707,0.04099317507905898,0.023777936382220494,,,overlapping,0.4733897379912664,0.49671772428884026,0.8829488919041157,0.0,4
other,20,correction,market_regime_v1,2020-03-02,2026-03-31,majority_baseline,21984,1.0,0.3333333333333333,0.22306970549956115,0.0,0.0,,,0.027597646490300224,,,overlapping,0.5028657205240175,0.5028657205240175,1.0,0.25,4
other,20,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_current,21984,1.0,0.38036545522822024,0.27684143647034104,0.30612244897959184,0.02769717752571881,0.03979497442129383,0.01812895435759971,0.03844177887226911,0.1038615404298315,0.04587231846257264,overlapping,0.3382459970887918,0.5274274905422447,0.45400271370420625,,0
other,20,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_decay_market,21984,1.0,0.3800277057806869,0.2858760074661453,0.32762312633832974,0.04035874439461883,0.027239078522621172,0.018232427468924343,0.03829264312127853,0.10419392551207389,0.04986934865815488,overlapping,0.34547852983988353,0.5257009345794392,0.4681139755766621,0.25,4
other,20,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_decay_only,21984,1.0,0.37983707257843097,0.2784378101592773,0.3119143239625167,0.030730677921392772,0.03751836067452758,0.019580929543447395,0.03655052565690048,0.10418952108608447,0.03744919121067817,overlapping,0.3390647743813683,0.5245935806586077,0.455359565807327,0.5,4
other,20,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_decay_volume,21984,1.0,0.3802364058769376,0.2856811834076776,0.32470334412081986,0.03969928778686362,0.02826207268551864,0.01809014649217168,0.0383792086429926,0.1041990508324704,0.049317554811609744,overlapping,0.34547852983988353,0.5261766798820778,0.4682044323835369,0.5,4
other,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,logistic_decay_market,12119,1.0,0.36403926617052934,0.3548052499104779,0.42342874004131015,0.2966101694915254,0.011212369402817429,-0.0001598560886099285,0.0110512174134973,,,overlapping,0.4105949335753775,0.43466337583984643,0.6313483369846644,0.5,4
other,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,majority_baseline,12119,1.0,0.3333333333333333,0.1952936600544535,0.0,0.0,,,0.009766939128925787,,,overlapping,0.41430811123029954,0.41430811123029954,1.0,0.0,4
other,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,ridge_current,12119,1.0,0.3753305070500212,0.2585297893963231,0.4475920679886686,0.032658123191401406,0.023821511236231403,0.008612989722720477,0.010826788479023868,0.08537892855938972,-0.004162893541531278,overlapping,0.2929284594438485,0.43036998972250773,0.33359888468432586,,0
other,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,ridge_decay_market,12119,1.0,0.374421684432122,0.2641043767288395,0.41379310344827586,0.03968582058701943,0.029403717883238027,0.007255487321573329,0.012289071709261726,0.08583026110453493,-0.012315768499434226,overlapping,0.29622906180377917,0.43096129837702873,0.3437562238597889,0.25,4
other,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,ridge_decay_only,12119,1.0,0.37626734185414884,0.26383673955857695,0.4560975609756098,0.03865233567589913,0.021201919392181,0.008116727545655074,0.011784393089660623,0.08548728073481279,-0.0003309129891851855,overlapping,0.2967241521577688,0.43082706766917295,0.3423620792670783,0.75,4
other,20,range_bound,market_regime_v1,2019-12-03,2026-04-14,ridge_decay_volume,12119,1.0,0.376041309320372,0.2636722780851771,0.4098360655737705,0.0413393964448119,0.02967269231716442,0.007296029106386445,0.012203211700220502,0.08586258750300434,-0.015539523265812418,overlapping,0.29499133591880516,0.43100335310807325,0.33280223063134834,0.5,4
other,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,logistic_decay_market,30012,1.0,0.3412904873591927,0.3220435417807103,0.3205489753713104,0.15989871518334428,0.034707299569601655,0.014165300953984074,0.012220307712539364,,,overlapping,0.4108023457283753,0.45133521543944094,0.7070253026897702,0.0,4
other,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,majority_baseline,30012,1.0,0.3333333333333333,0.20991515428223564,0.0,0.0,,,0.016405652202437167,,,overlapping,0.45958283353325335,0.45958283353325335,1.0,0.0,4
other,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,ridge_current,30012,1.0,0.3635126553628793,0.25650199316130434,0.3056910569105691,0.03526212135421551,0.04844958386157219,0.011503289821086827,0.022327832946410362,0.08700009796997642,-0.03285516142692416,overlapping,0.29498200719712114,0.46593570364062165,0.3173348800116001,,0
other,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,ridge_decay_market,30012,1.0,0.35939249862004075,0.2574772285662557,0.28524804177545693,0.040982837850511114,0.04012104682365954,0.012707540498915045,0.019981155338830412,0.08749557938496304,-0.04203537176614773,overlapping,0.2932493669198987,0.4592514496573537,0.31581236859276446,0.0,4
other,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,ridge_decay_only,30012,1.0,0.36477688942840203,0.25761734436306055,0.30927835051546393,0.03657507268123417,0.047044412267154764,0.01165638647453829,0.02210799434187514,0.08704166425762122,-0.029191635657806955,overlapping,0.29574836731973875,0.46637489325362935,0.31675487566156746,0.75,4
other,20,under_pressure,market_regime_v1,2019-09-24,2026-06-25,ridge_decay_volume,30012,1.0,0.35857379145501805,0.25479826137913003,0.2782204515272244,0.03929475757291569,0.04192828701415477,0.012462920088168773,0.020425283742657147,0.08738602431908442,-0.03731132642910902,overlapping,0.29061708649873386,0.45876399655469424,0.308924816936127,0.0,4
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,logistic_decay_market,73051,1.0,0.3531159615522527,0.337430497482152,0.332461763382816,0.46818703725699806,0.03222026057571147,0.007973869947197261,0.015092114200755754,,,overlapping,0.34690832432136454,0.4398924468345148,0.2651852288467773,0.5,4
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,majority_baseline,73051,1.0,0.3333333333333333,0.21144366965159248,0.0,0.0,,,0.0217724395503722,,,overlapping,0.4644837168553476,0.4644837168553476,1.0,0.0,4
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,ridge_current,73051,1.0,0.3502838492612881,0.22733777835349403,0.2801361275300018,0.061923427168705705,0.032721810200826464,0.016405201257849278,0.039328772985073215,0.09471994193889818,-0.05568461489099816,overlapping,0.25645097260817784,0.4456207159177456,0.17243818337213757,,0
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,ridge_decay_market,73051,1.0,0.3532665087221652,0.24057698963317084,0.2901934623082055,0.08611474046798907,0.037724780832428376,0.015343920481753355,0.03791665645373916,0.09499896850927636,-0.0507139677731146,overlapping,0.26332288401253917,0.45045988185149183,0.17753676578939612,0.75,4
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,ridge_decay_only,73051,1.0,0.35067355755308566,0.23093863647074597,0.2866513611020007,0.06920853624737697,0.034763154190074266,0.01620394332059529,0.03834982883872399,0.09484401408220874,-0.0562066880742408,overlapping,0.25801152619402884,0.44320410318298387,0.17317497273879343,0.75,4
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-22,ridge_decay_volume,73051,1.0,0.3531516669150378,0.24004374432729322,0.28952991452991456,0.08583758957912657,0.037857154653794786,0.015258829364080241,0.03835558853164569,0.09503105135737917,-0.05251746645938363,overlapping,0.26289852294972005,0.45084745762711864,0.17638737437741298,0.75,4
other,20,acute_selloff,market_regime_v1,2020-03-11,2024-08-07,logistic_decay_market,242,1.0,0.3349392753186791,0.2561651808963637,0.4166666666666667,0.06172839506172839,0.03383382103840755,0.0374309431841926,0.02736758362795787,,,non_overlapping,0.5,0.5087719298245614,0.943089430894309,0.5,2
other,20,acute_selloff,market_regime_v1,2020-03-11,2024-08-07,majority_baseline,242,1.0,0.3333333333333333,0.22465753424657534,0.0,0.0,,,0.027771391760345744,,,non_overlapping,0.5082644628099173,0.5082644628099173,1.0,0.5,2
other,20,acute_selloff,market_regime_v1,2020-03-11,2024-08-07,ridge_current,242,1.0,0.31985451433461703,0.2418401156937046,0.0,0.0,0.0717864566559212,0.02870072628443102,0.0264628096256424,0.1062958506513399,-0.1367508015313875,non_overlapping,0.3305785123966942,0.45323741007194246,0.5121951219512195,,0
other,20,acute_selloff,market_regime_v1,2020-03-11,2024-08-07,ridge_decay_market,242,1.0,0.3185708172871203,0.2473395953347144,0.0,0.0,0.061198312224556885,0.0292060127927787,0.026170703284942323,0.10828242718316163,-0.1182684805217183,non_overlapping,0.34710743801652894,0.4726027397260274,0.5609756097560976,0.5,2
other,20,acute_selloff,market_regime_v1,2020-03-11,2024-08-07,ridge_decay_only,242,1.0,0.3279845956354301,0.2507079793436615,0.0,0.0,0.06460506820653805,0.01995129186674096,0.032370488018140735,0.10508642018554291,-0.09647461665568041,non_overlapping,0.34297520661157027,0.4782608695652174,0.5365853658536586,0.75,2
other,20,acute_selloff,market_regime_v1,2020-03-11,2024-08-07,ridge_decay_volume,242,1.0,0.3185708172871203,0.2473395953347144,0.0,0.0,0.061198312224556885,0.0292060127927787,0.026170703284942323,0.10841381984839553,-0.1200406766859678,non_overlapping,0.34710743801652894,0.4726027397260274,0.5609756097560976,0.5,2
other,20,correction,market_regime_v1,2020-04-08,2025-04-29,logistic_decay_market,991,1.0,0.34113837265054786,0.28953263997032097,0.4117647058823529,0.11602209944751381,0.03314788796179949,0.029257534942914293,0.023490330474781697,,,non_overlapping,0.47527749747729564,0.49017341040462425,0.8724279835390947,0.25,4
other,20,correction,market_regime_v1,2020-04-08,2025-04-29,majority_baseline,991,1.0,0.3333333333333333,0.21936357481381177,0.0,0.0,,,0.02462401742827413,,,non_overlapping,0.49041372351160445,0.49041372351160445,1.0,0.0,4
other,20,correction,market_regime_v1,2020-04-08,2025-04-29,ridge_current,991,1.0,0.39100861548170734,0.2698301204191323,0.1875,0.008287292817679558,0.05215562790033434,0.01370358102523904,0.03744060364246287,0.09979513628492427,0.05719113763855146,non_overlapping,0.33703329969727547,0.541860465116279,0.4794238683127572,,0
other,20,correction,market_regime_v1,2020-04-08,2025-04-29,ridge_decay_market,991,1.0,0.4029223094089065,0.28562983109302165,0.28,0.019337016574585635,0.02185908518534093,0.00890347818261413,0.0426538414954037,0.09958377965191534,0.09467880770532051,non_overlapping,0.35317860746720486,0.5420353982300885,0.5041152263374485,0.75,4
other,20,correction,market_regime_v1,2020-04-08,2025-04-29,ridge_decay_only,991,1.0,0.393790549612117,0.27015512140965114,0.11764705882352941,0.0055248618784530384,0.05809513813502787,0.015009073718605513,0.03495452977575385,0.0998762491794973,0.048280948379008336,non_overlapping,0.33905146316851664,0.5328798185941043,0.4835390946502058,0.25,4
other,20,correction,market_regime_v1,2020-04-08,2025-04-29,ridge_decay_volume,991,1.0,0.3985336939091799,0.28239900611389784,0.2916666666666667,0.019337016574585635,0.02013219093641254,0.009185455347689685,0.04252668232713499,0.0995963966601009,0.09176616922784038,non_overlapping,0.3491422805247225,0.5365853658536586,0.49794238683127573,0.5,4
other,20,range_bound,market_regime_v1,2020-04-17,2026-04-14,logistic_decay_market,601,1.0,0.43049633871498116,0.4242014762235491,0.4778761061946903,0.25961538461538464,0.011196861929957136,0.010312147302266548,0.02386141942727082,,,non_overlapping,0.47753743760399336,0.5078125,0.7014388489208633,0.3333333333333333,3
other,20,range_bound,market_regime_v1,2020-04-17,2026-04-14,majority_baseline,601,1.0,0.3333333333333333,0.21084565794463406,0.0,0.0,,,0.019135596967708605,,,non_overlapping,0.46256239600665555,0.46256239600665555,1.0,0.0,3
other,20,range_bound,market_regime_v1,2020-04-17,2026-04-14,ridge_current,601,1.0,0.39650002406101875,0.2776396083332731,0.6428571428571429,0.04326923076923077,-0.007866512005485176,0.014799203584065184,0.030516904884191003,0.07536969630232938,0.07311689819293427,non_overlapping,0.3211314475873544,0.478494623655914,0.32014388489208634,,0
other,20,range_bound,market_regime_v1,2020-04-17,2026-04-14,ridge_decay_market,601,1.0,0.39442425992316515,0.2934849215408626,0.6666666666666666,0.07692307692307693,-0.009712297339662496,0.016461458080466965,0.027750991420443395,0.07621265202109063,0.05610378052083737,non_overlapping,0.3261231281198003,0.45454545454545453,0.3237410071942446,0.3333333333333333,3
other,20,range_bound,market_regime_v1,2020-04-17,2026-04-14,ridge_decay_only,601,1.0,0.4026079136690648,0.2958750303655118,0.65,0.0625,-0.012141525919081186,0.01403117197952952,0.03273540831217454,0.07549143110681157,0.07282143271734265,non_overlapping,0.33444259567387685,0.5,0.34532374100719426,0.6666666666666666,3
other,20,range_bound,market_regime_v1,2020-04-17,2026-04-14,ridge_decay_volume,601,1.0,0.400721830562306,0.29500838257286804,0.6666666666666666,0.07692307692307693,-0.009712297339662496,0.014668672835415624,0.03243913309470887,0.07639054934702058,0.047632351396620254,non_overlapping,0.3277870216306156,0.4782608695652174,0.31654676258992803,0.6666666666666666,3
other,20,under_pressure,market_regime_v1,2020-09-29,2026-06-10,logistic_decay_market,1922,1.0,0.32699214281916095,0.31454638159929577,0.25980392156862747,0.1593984962406015,0.06291214745105478,0.016048971703965645,0.014555594619351131,,,non_overlapping,0.3881373569198751,0.4437596302003082,0.647191011235955,0.0,4
other,20,under_pressure,market_regime_v1,2020-09-29,2026-06-10,majority_baseline,1922,1.0,0.3333333333333333,0.2110004741583689,0.0,0.0,,,0.02498849940895146,,,non_overlapping,0.4630593132154006,0.4630593132154006,1.0,0.25,4
other,20,under_pressure,market_regime_v1,2020-09-29,2026-06-10,ridge_current,1922,1.0,0.3695495205576627,0.2704663341347989,0.3434343434343434,0.05112781954887218,0.029358158936711766,0.020682455179452153,0.03319058728253641,0.08900916129001535,0.006893865949217731,non_overlapping,0.3064516129032258,0.47892074198988194,0.31910112359550563,,0
other,20,under_pressure,market_regime_v1,2020-09-29,2026-06-10,ridge_decay_market,1922,1.0,0.359251464239081,0.26899691835587375,0.31746031746031744,0.06015037593984962,0.03262597239754454,0.022249820938983447,0.028810923651255118,0.08965733985335271,-0.012948472898638732,non_overlapping,0.3007284079084287,0.46434494195688225,0.3146067415730337,0.25,4
other,20,under_pressure,market_regime_v1,2020-09-29,2026-06-10,ridge_decay_only,1922,1.0,0.3757538075664009,0.2748602072460922,0.36633663366336633,0.055639097744360905,0.03143654416349009,0.021220273207625796,0.03183683285276362,0.0892083024171013,-0.0027904074917244203,non_overlapping,0.3100936524453694,0.48205128205128206,0.31685393258426964,1.0,4
other,20,under_pressure,market_regime_v1,2020-09-29,2026-06-10,ridge_decay_volume,1922,1.0,0.3564324275465322,0.26646906224010736,0.304,0.05714285714285714,0.03417830927994499,0.021433542831199,0.03016609405844396,0.0896325118926437,-0.010624141064773671,non_overlapping,0.29864724245577523,0.4666666666666667,0.3146067415730337,0.25,4
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-17,logistic_decay_market,3477,1.0,0.36263638864048403,0.34419401199039124,0.34615384615384615,0.5080645161290323,0.024736955881200885,0.007764913665385403,0.00738345768026117,,,non_overlapping,0.3554788610871441,0.4426419466975666,0.2430025445292621,0.5,4
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-17,majority_baseline,3477,1.0,0.3333333333333333,0.20756585462467814,0.0,0.0,,,0.01655407682834829,,,non_overlapping,0.45211389128559104,0.45211389128559104,1.0,0.25,4
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-17,ridge_current,3477,1.0,0.3576927060736467,0.2350825629927309,0.3273381294964029,0.07338709677419354,0.001983604595047059,0.014601575235820102,0.03184888490978228,0.09529629795920846,-0.041095233627179276,non_overlapping,0.2620074777106701,0.45058626465661644,0.17111959287531806,,0
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-17,ridge_decay_market,3477,1.0,0.3624551508460061,0.24793777760207658,0.33962264150943394,0.10161290322580645,0.016789073190029667,0.013046272999460814,0.030881347326755716,0.0954746228241398,-0.033807498004110356,non_overlapping,0.26890997986770204,0.4389438943894389,0.1692111959287532,0.75,4
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-17,ridge_decay_only,3477,1.0,0.3586073603527821,0.2375952887265924,0.3300653594771242,0.0814516129032258,0.012303410012116822,0.013982068537368868,0.02984875030995707,0.09559275780029908,-0.04572112932828905,non_overlapping,0.2628702904802991,0.4412751677852349,0.1673027989821883,0.5,4
other,20,uptrend,market_regime_v1,2019-09-18,2026-06-17,ridge_decay_volume,3477,1.0,0.36249153212177615,0.2485657315016796,0.3413333333333333,0.1032258064516129,0.017632126834572343,0.01285218413936818,0.031074227509240358,0.09548380822042883,-0.03331807008387064,non_overlapping,0.26919758412424505,0.4375,0.1692111959287532,0.75,4
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,logistic_decay_market,2373,1.0,0.33324274137314197,0.27284837415593,0.23333333333333334,0.03684210526315789,0.05155016537504861,-0.008294937557454427,0.021454598508425515,,,overlapping,0.5423514538558787,0.5612382234185733,0.9335820895522388,0.0,4
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,majority_baseline,2373,1.0,0.3333333333333333,0.24059610377951343,0.0,0.0,,,0.022675617959927268,,,overlapping,0.5646860514117151,0.5646860514117151,1.0,0.0,4
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_current,2373,1.0,0.38803967918264853,0.2853528552906406,0.21428571428571427,0.003947368421052632,0.01726328870082292,0.00957778422652383,0.03148270812095534,0.0710860379088793,0.145156970579228,overlapping,0.415929203539823,0.5926449787835927,0.6253731343283582,,0
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_decay_market,2373,1.0,0.36549367103177,0.2910711006327067,0.14285714285714285,0.002631578947368421,0.11127495084400103,0.014146424815047314,0.02469979315959442,0.07151354236072294,0.057690574021761955,overlapping,0.47029077117572693,0.5723868082727781,0.764179104477612,0.25,4
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_decay_only,2373,1.0,0.39550054335993057,0.28599500152652535,0.16666666666666666,0.003947368421052632,0.04952197611585138,0.009931763196780321,0.03143834988316373,0.07127284567537623,0.12676767427225757,overlapping,0.41045090602612727,0.5928623452294246,0.6074626865671642,0.25,4
semiconductor,5,acute_selloff,market_regime_v1,2020-02-25,2025-04-08,ridge_decay_volume,2373,1.0,0.3950428357537548,0.28474216427856147,0.19230769230769232,0.006578947368421052,0.06308980196955888,0.007167496852559428,0.034273932017238794,0.07137306040328416,0.13039031796772002,overlapping,0.4024441635061104,0.6050613496932515,0.5888059701492537,0.75,4
semiconductor,5,correction,market_regime_v1,2020-03-02,2026-03-31,logistic_decay_market,12548,1.0,0.3428980758418212,0.30684790703773274,0.38787023977433005,0.16891891891891891,0.005621194431122325,0.007535126391369012,0.007898532311085518,,,overlapping,0.4711507810009563,0.4906286606794221,0.8200358949257628,0.25,4
semiconductor,5,correction,market_regime_v1,2020-03-02,2026-03-31,majority_baseline,12548,1.0,0.3333333333333333,0.21877175135193017,0.0,0.0,,,0.007507376707126996,,,overlapping,0.4884443736053554,0.4884443736053554,1.0,0.25,4
semiconductor,5,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_current,12548,1.0,0.3617080637774961,0.24283957831848454,0.3473684210526316,0.006756756756756757,-0.0019571158844516514,0.002772343403674522,0.013587970598632721,0.061422576540668836,0.06292595675915923,overlapping,0.30682180427159705,0.5210478771454381,0.47054984499918423,,0
semiconductor,5,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_decay_market,12548,1.0,0.3552035279450414,0.24301715891225614,0.3858267716535433,0.010032760032760032,0.008216852348853972,0.0037132358310874645,0.011965327131927411,0.0616065627940543,0.054633888566813796,overlapping,0.3076984379980873,0.5129824561403509,0.47707619513786914,0.5,4
semiconductor,5,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_decay_only,12548,1.0,0.36022995810528036,0.24251467623226042,0.3333333333333333,0.007371007371007371,0.004604491103806614,0.0036842161442072066,0.012260645568764855,0.06152970582678492,0.052549749181698524,overlapping,0.30650302837105514,0.516839842350412,0.47071300375265135,0.25,4
semiconductor,5,correction,market_regime_v1,2020-03-02,2026-03-31,ridge_decay_volume,12548,1.0,0.3591356075258365,0.24002463984833344,0.32727272727272727,0.007371007371007371,0.010264872635078737,0.0030856407633109307,0.013291691727503791,0.06151053096549533,0.06300734903291982,overlapping,0.3008447561364361,0.5219257324127635,0.45635503344754447,0.25,4
semiconductor,5,range_bound,market_regime_v1,2019-12-03,2026-07-14,logistic_decay_market,6974,1.0,0.3286586662757407,0.331850366948692,0.3446385748544022,0.3755132512131392,0.01632512259434566,0.008593625308152664,0.007914737783063055,,,overlapping,0.3948953254946946,0.4564791491743633,0.48397626112759645,0.25,4
