sample_count,coverage,event_rate,signal_rate,precision,recall,specificity,balanced_accuracy,roc_auc,pr_auc,brier_score,mean_mae_when_signaled,scope,horizon,regime_scope,sample_mode,specification,comparable_fold_count,fold_win_rate_vs_ridge_down
1797,1.0,0.3656093489148581,0.23650528658875905,0.23058823529411765,0.1491628614916286,0.7131578947368421,0.43116037811423535,0.4311603781142354,0.34546921324540214,0.49304396215915414,-0.06805567250839764,software,20,under_pressure,non_overlapping,ridge_down,0,
2916,1.0,0.3223593964334705,0.08950617283950617,0.4904214559386973,0.13617021276595745,0.9326923076923077,0.5344312602291326,0.5344312602291326,0.3452444428341822,0.32407407407407407,-0.1618873445579699,other,20,all_pressure,non_overlapping,general_logistic_down,4,1.0
2916,1.0,0.3223593964334705,0.0,,0.0,1.0,0.5,0.5,0.3223593964334705,0.3223593964334705,,other,20,all_pressure,non_overlapping,negative_baseline,4,1.0
2916,1.0,0.3223593964334705,0.30281207133058985,0.48357870894677235,0.4542553191489362,0.7692307692307693,0.6117430441898527,0.6480806917047118,0.48291596764796063,0.22217927027746998,-0.12019038521609354,other,20,all_pressure,non_overlapping,pressure_downside_logistic_v1,4,1.0
2916,1.0,0.3223593964334705,0.28669410150891633,0.2284688995215311,0.20319148936170212,0.673582995951417,0.4383872426565596,0.4383872426565596,0.30328164652902323,0.4780521262002744,-0.06911359127705965,other,20,all_pressure,non_overlapping,ridge_down,0,
81,1.0,0.9506172839506173,0.5679012345679012,0.9130434782608695,0.5454545454545454,0.0,0.2727272727272727,0.2727272727272727,0.9301224808471185,0.48148148148148145,-0.42365349786242745,other,20,acute_selloff,non_overlapping,general_logistic_down,1,0.0
81,1.0,0.9506172839506173,0.0,,0.0,1.0,0.5,0.5,0.9506172839506173,0.9506172839506173,,other,20,acute_selloff,non_overlapping,negative_baseline,1,0.0
81,1.0,0.9506172839506173,0.14814814814814814,0.8333333333333334,0.12987012987012986,0.5,0.31493506493506496,0.35064935064935066,0.9367695932443558,0.46980554641286704,-0.37860859633900296,other,20,acute_selloff,non_overlapping,pressure_downside_logistic_v1,1,0.0
81,1.0,0.9506172839506173,0.08641975308641975,1.0,0.09090909090909091,1.0,0.5454545454545454,0.5454545454545454,0.9551066217732884,0.8641975308641975,-0.38124930471661045,other,20,acute_selloff,non_overlapping,ridge_down,0,
1145,1.0,0.30480349344978164,0.02096069868995633,0.2916666666666667,0.02005730659025788,0.9786432160804021,0.49935026133532995,0.49935026133532995,0.3045400040873696,0.31353711790393013,-0.09790289410067048,other,20,correction,non_overlapping,general_logistic_down,3,0.6666666666666666
1145,1.0,0.30480349344978164,0.0,,0.0,1.0,0.5,0.5,0.30480349344978164,0.30480349344978164,,other,20,correction,non_overlapping,negative_baseline,3,1.0
1145,1.0,0.30480349344978164,0.47510917030567684,0.38786764705882354,0.6045845272206304,0.5816582914572864,0.5931214093389584,0.6390656722005443,0.4668856270373104,0.24969634882965253,-0.10353840636500058,other,20,correction,non_overlapping,pressure_downside_logistic_v1,3,0.6666666666666666
1145,1.0,0.30480349344978164,0.29170305676855895,0.23053892215568864,0.22063037249283668,0.6771356783919598,0.4488830254423982,0.4488830254423982,0.2884184734221451,0.46200873362445416,-0.06633163077972885,other,20,correction,non_overlapping,ridge_down,0,
1690,1.0,0.30414201183431955,0.11301775147928994,0.41361256544502617,0.15369649805447472,0.9047619047619048,0.5292292014081897,0.5292292014081896,0.3209672525643698,0.32366863905325444,-0.10688411816514343,other,20,under_pressure,non_overlapping,general_logistic_down,4,1.0
1690,1.0,0.30414201183431955,0.0,,0.0,1.0,0.5,0.5,0.30414201183431955,0.30414201183431955,,other,20,under_pressure,non_overlapping,negative_baseline,4,0.75
1690,1.0,0.30414201183431955,0.19349112426035503,0.6299694189602446,0.40077821011673154,0.8971088435374149,0.6489435268270732,0.7373987532756293,0.5550737143425579,0.19166756417734213,-0.13840952271309548,other,20,under_pressure,non_overlapping,pressure_downside_logistic_v1,4,1.0
1690,1.0,0.30414201183431955,0.29289940828402367,0.21616161616161617,0.20817120622568094,0.6700680272108843,0.43911961671828265,0.43911961671828265,0.28582702674292015,0.47041420118343197,-0.06657667170540639,other,20,under_pressure,non_overlapping,ridge_down,0,
